,,header_0,header_1,header_2,header_3,header_4,header_5,header_6,header_7,header_8,header_9
family,Onchidorididae,0.5227423,0.531998,0.52982235,1.8625523,1.819082,1.1311901,0.52945125,0.5400633,0.54772836,0.5266355
family,Oniscidae,0.0,0.0027621358,0.00478416,0.0061763236,0.00390625,0.0,0.00478416,0.0,0.00478416,0.008286407
family,Onocleaceae,5.358286,0.68367976,0.4114331,0.6549825,0.41078964,4.3356037,0.40191567,0.40932167,0.39667797,0.42926815
family,Ophidiasteridae,0.0,0.0027621358,0.0,0.0061763236,0.0,0.0061763236,0.00390625,0.0061763236,0.00390625,0.0
family,Ophioglossaceae,0.5387245,6.0443616,5.7928057,0.54982066,0.5290386,0.53027236,0.5324279,0.54920113,0.5350437,5.1062226
family,Ophiotrichidae,0.0,0.0,0.0,0.0061763236,0.0027621358,0.0067658233,0.0067658233,0.0,0.00478416,0.00390625
family,Opisthocomidae,0.0,0.0,0.00390625,0.00390625,0.0,0.0,0.0,0.0,0.00956832,0.0091609685
family,Orchidaceae,1.897699,1.6710477,1.771001,2.9475155,2.4997559,2.5155742,2.3102634,1.1506197,2.4317446,1.7938529
family,Oreasteridae,2.2787948,0.5331956,0.5465361,0.5472402,0.53620696,2.0125241,0.5438757,0.5350959,0.53796196,3.4291599
family,Orectolobidae,0.42031795,0.42269367,0.41148543,0.39168888,5.8059945,2.5829754,0.39876643,0.39071542,0.3980567,0.40264776
family,Oriolidae,0.6836581,0.5148781,0.538079,0.54286575,1.1436979,0.5490063,0.5369044,0.54465693,0.5283591,0.5439194
family,Ornithorhynchidae,0.0,0.0061763236,0.01171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0061763236
family,Orobanchaceae,2.835915,1.196771,1.5119009,1.5483192,3.1976461,2.1948133,3.074153,1.743772,1.9017059,1.7025657
family,Orthoceratidae,0.0,0.0,0.0,0.0,0.0078125,0.0027621358,0.0,0.0,0.0,0.0027621358
family,Orycteropodidae,0.0,0.0078125,0.0,0.0,0.0078125,0.0061763236,0.00956832,0.0,0.0,0.0
family,Osmundaceae,2.547991,0.53475416,0.5410374,0.5404784,2.6617057,3.4719374,0.5345426,0.53281456,0.5349631,0.5351808
family,Ostraciidae,1.8198855,0.53367513,2.7381787,0.5460176,0.53828704,0.5385111,0.54287255,0.5272177,0.5520927,0.53364813
family,Ostreidae,0.0,0.0,0.0,0.0,0.0067658233,0.0,0.0,0.0,0.0,0.0
family,Otariidae,1.4036082,0.6597593,2.241064,0.67514575,0.6700137,1.7462381,2.9078789,0.8377672,0.67876446,1.999889
family,Otididae,0.9867709,0.5353771,0.52781767,0.53789026,1.8661239,0.54216444,0.55744296,0.5269438,0.5323651,0.5542814
family,Ovulidae,0.0,0.00478416,0.0,0.00478416,0.0027621358,0.0,0.008734641,0.00390625,0.0,0.0061763236
family,Oxalidaceae,2.2323449,3.150236,1.9322504,0.7305236,0.7353676,2.1562786,3.154907,2.1273975,0.7306467,6.446669
family,Oxychilidae,0.0,0.00390625,0.00390625,0.008734641,0.0055242716,0.0055242716,0.0,0.0061763236,0.0,0.00478416
family,Oxyopidae,1.3023269,0.54351264,0.52691454,0.55413264,1.7653828,0.54852235,0.53982574,0.5472483,3.8742354,0.51222897
family,Pachybolidae,0.0,0.00390625,0.0055242716,0.0,0.0027621358,0.0,0.0061763236,0.0055242716,0.0,0.007307925
family,Pachycephalidae,0.0,0.0027621358,0.0,0.00478416,0.0027621358,0.0,0.0,0.0,0.0055242716,0.0
family,Pachytroctidae,0.00478416,0.0,0.0061763236,0.00390625,0.0055242716,0.00390625,0.011048543,0.0,0.0,0.0
family,Paeoniaceae,0.395752,0.41268635,0.40049303,0.6429734,5.2102346,0.41481382,0.3997808,0.39259487,0.39083734,5.5499816
family,Palinuridae,0.41816834,0.39742494,0.38508275,0.41264945,1.2072734,0.41305938,0.38840613,0.38934886,3.2210102,0.4026845
family,Pamiroseriidae,0.0027621358,0.00390625,0.0067658233,0.0,0.0078125,0.0067658233,0.0,0.0,0.00390625,0.0
family,Pandanaceae,0.39852536,0.4031813,3.7129257,0.38800874,4.267977,0.41168913,0.41854677,0.40024102,0.40925503,0.40728152
family,Panorpidae,1.8519621,0.39597148,0.40386853,0.39655274,0.4247374,0.40357915,0.39994496,0.39601725,0.4167651,0.40993127
family,Pantheidae,1.833501,0.6622593,0.6861998,0.6706126,0.65903866,3.1875725,2.0490563,0.67719114,0.6715169,2.4572823
family,Panuridae,0.0,0.00478416,0.0,0.0,0.0,0.00478416,0.0,0.0055242716,0.00390625,0.0
family,Papaveraceae,4.0511665,0.85304725,0.7778194,1.5042088,2.8343697,1.7993529,2.6894975,2.1209652,1.5511965,1.5777062
family,Papilionidae,2.6522639,0.81591356,1.1153928,0.78761214,2.28892,1.8410906,1.2854916,1.0931238,1.2014688,1.2062861
family,Pardalotidae,1.167549,0.4007274,0.4246382,1.7795445,0.40223086,0.4110476,0.40941286,0.38378286,0.40893257,0.41996843
family,Paridae,1.513183,0.7431438,0.9159339,0.734041,0.77646416,1.2127678,1.3077847,0.7390657,0.7376329,1.2420697
family,Parkinsoniidae,0.40445185,0.71205604,5.3410053,0.40065187,0.42468122,0.4177599,0.39271325,0.3972077,5.525634,0.40468735
family,Parmeliaceae,2.3561428,1.9389613,0.71427906,0.7198021,1.1047965,1.2988101,0.70708174,2.0035195,0.8252111,0.7224146
family,Parnassiaceae,5.3721995,0.40630502,0.40554434,0.4205622,3.6155815,0.39892697,0.41596365,0.3891396,0.3992408,0.3947507
family,Parulidae,1.9628289,1.1017578,0.9916375,1.5239552,1.4512677,1.1285298,0.981311,1.0595437,1.2488502,1.1363806
family,Passalidae,0.0055242716,0.0055242716,0.0,0.0055242716,0.0,0.00478416,0.0,0.0055242716,0.0067658233,0.0
family,Passeridae,1.1523188,0.7075352,2.022512,0.708655,0.7063053,1.54337,0.7010776,0.7030815,0.71146286,0.85309327
family,Passifloraceae,3.09522,1.810122,0.704585,0.69180167,3.3789394,0.69449234,2.3930135,0.6984178,0.70040584,5.775146
family,Paulowniaceae,0.0067658233,0.00390625,0.0,0.0027621358,0.0,0.007307925,0.0,0.0055242716,0.0,0.0027621358
family,Paxillaceae,0.0,0.0,0.007307925,0.0,0.0067658233,0.0,0.0,0.00390625,0.0,0.0027621358
family,Pectinidae,0.63446397,0.64168066,0.6414849,0.81882733,0.65793896,1.928464,1.3821824,2.4577153,0.6454112,0.63862765
family,Pelecanidae,1.1486033,0.6677735,1.9960134,0.67700076,0.6853203,1.3368952,2.7441673,0.66784585,0.67290926,0.6751354
family,Pelobatidae,0.0,0.0055242716,0.0,0.00478416,0.0,0.0,0.0061763236,0.0,0.0,0.0
family,Pelodryadidae,1.8084383,0.6803285,0.6717835,0.66300654,1.6617659,1.1831298,0.67074746,0.6766763,0.68223673,0.6707056
family,Peltigeraceae,0.4008253,0.39079267,2.6800523,0.40571916,0.3909374,2.899786,0.39488485,0.41269234,0.41600403,0.42044932
family,Pempheridae,1.344595,0.3937385,0.39961267,0.40331084,0.39329046,0.41189304,0.4009438,0.40573204,0.4014242,0.39635748
family,Penaeaceae,0.008734641,0.0061763236,0.0,0.0,0.0055242716,0.0,0.0078125,0.0027621358,0.0027621358,0.0
family,Pennantiaceae,0.0,0.0,0.0,0.0027621358,0.012352647,0.0,0.0,0.0061763236,0.008734641,0.0
family,Penthoraceae,0.0,0.0,0.0,0.0,0.0055242716,0.0,0.0,0.0,0.0055242716,0.0
family,Percidae,1.8585413,0.53781956,0.5244882,0.53619176,0.5529069,0.5515829,0.52391887,0.54299575,0.5442005,0.5273009
family,Petaluridae,0.9507251,0.41002697,0.4180419,0.4270265,0.3948554,0.40136126,1.8354211,0.40935248,0.39689904,0.39615995
family,Petroicidae,0.41949445,0.39348078,0.4147135,0.4156395,1.3724467,0.3883264,0.40011185,0.4150383,0.39250648,0.40445805
family,Pezizellaceae,0.62302816,0.3996383,0.39595726,2.9005647,2.1247053,0.40609172,0.41097736,0.4009633,0.3938369,0.39560065
family,Phacellophoridae,0.0,0.007307925,0.0,0.0,0.0,0.00390625,0.0,0.0055242716,0.0,0.0067658233
family,Phaethontidae,1.6801525,0.3986397,0.3985524,0.40769935,0.42023742,1.6312658,0.4261971,0.39998668,0.4074086,0.41400623
family,Phalacrocoracidae,1.4301305,0.72756165,0.71938443,0.7166865,0.7109155,1.8309575,1.0101981,0.72409683,0.72895235,0.71741545
family,Phalangiidae,1.1761756,0.55736,0.5399484,0.5231739,0.547505,2.0528638,0.53669703,0.54489493,0.5485732,2.7341063
family,Phallaceae,3.6011846,0.7237649,0.7295833,0.7319376,0.7160865,0.7209749,3.3512049,0.82667327,0.7253077,0.73468256
family,Phanerochaetaceae,0.0055242716,0.0,0.0,0.0078125,0.0027621358,0.0055242716,0.0,0.0,0.0078125,0.0
family,Pharidae,0.53003675,0.5235225,2.2886,0.53747,0.5408536,1.4887317,0.53252685,0.53536206,0.55209893,0.54032654
family,Phascolarctidae,0.0,0.0099590225,0.0,0.00390625,0.00390625,0.0055242716,0.0,0.00478416,0.0067658233,0.0
family,Phasianidae,2.0714643,0.7564742,0.8979547,0.7549589,1.7159648,0.79417676,1.3999695,2.2248755,1.3504068,0.7528678
family,Phasmatidae,0.6758278,0.40391678,0.7235292,0.39772654,0.39191687,0.41019002,0.39703244,0.42635322,0.4313823,0.40763032
family,Philomycidae,0.9070261,0.54808223,0.7027115,0.54520124,0.5421249,1.0373194,0.5475212,0.54342216,0.5384292,0.53425586
family,Phlyctidaceae,0.00478416,0.00478416,0.0,0.0027621358,0.00478416,0.00390625,0.0,0.00478416,0.0,0.0
family,Phocidae,1.7311106,0.6215834,0.60062313,0.60249543,2.8145738,0.62329936,0.606473,0.5916724,3.0369887,0.61942834
family,Phocoenidae,0.011048543,0.0,0.0055242716,0.0,0.0078125,0.0,0.0027621358,0.0055242716,0.0,0.00478416
family,Phoenicopteridae,2.4345284,0.40040618,0.40412837,2.2636929,0.393037,0.39559746,0.39377204,0.41715407,0.40820712,0.39365062
family,Pholadidae,0.0,0.0067658233,0.0,0.0,0.0,0.0061763236,0.00478416,0.00478416,0.0,0.0078125
family,Pholcidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0027621358,0.00390625,0.0,0.0061763236
family,Phrymaceae,1.5390017,1.6921806,2.876284,0.76558256,2.098853,0.8949362,2.4527593,0.7732187,6.0616035,1.9625974
family,Phrynosomatidae,1.7498181,0.7502042,1.585145,0.80712223,1.7194809,2.2060225,1.5045861,1.5939689,0.7515194,1.4443071
family,Phyllanthaceae,0.53769803,0.5493304,0.5298654,0.5383289,0.7221506,2.997412,4.51854,0.5246058,0.5265212,7.387742
family,Phyllidiidae,2.5397892,0.5455319,0.5371856,0.5456971,2.0744357,0.5337932,2.4293141,0.5417782,0.5395823,0.5503927
family,Phyllocladaceae,0.016572814,0.0,0.0,0.0078125,0.0,0.0,0.0,0.0,0.0055242716,0.0
family,Phyllodactylidae,0.5308621,0.4051106,0.40917736,0.40723354,0.401366,0.40043956,2.5611446,0.39735,0.4091721,0.4059487
family,Phylloscopidae,1.3118612,0.56264234,0.5526319,0.5309157,0.53784543,2.7523017,0.5235672,0.5239205,0.5515902,0.5415313
family,Phyllostomidae,0.9338885,0.4087298,2.0242653,0.4065255,0.42438355,0.4166803,0.39129463,0.41081473,0.3807089,1.5855201
family,Phylloxeridae,0.0067658233,0.0,0.00390625,0.0,0.0,0.00390625,0.0061763236,0.0,0.00478416,0.0
family,Physalacriaceae,1.5143486,0.64320487,2.7527828,4.334348,2.048003,0.6477031,0.64813536,0.65059274,0.64632636,0.652971
family,Physaliidae,0.0,0.0,0.0,0.0,0.0027621358,0.007307925,0.0067658233,0.00478416,0.0,0.0067658233
family,Physaraceae,0.4334675,0.3894206,0.41637048,0.42131966,0.7023474,1.6696427,0.41241473,0.40345213,0.40831083,0.39984813
family,Physciaceae,0.5533525,0.55822766,0.54237914,0.543191,1.462503,1.8275651,1.6933979,0.5278035,0.5308657,0.53764147
family,Phytolaccaceae,0.5310134,0.55703086,3.8047116,5.3645988,0.53323585,0.54064643,4.299053,0.54354095,0.5442893,0.5382662
family,Picidae,1.3897443,1.1385208,0.9908222,0.8246807,1.325087,1.4410586,0.91352326,0.77753353,0.77738696,0.7819237
family,Pieridae,1.8234113,0.81460094,0.8690614,1.143508,2.4313083,1.4617699,1.3961635,1.0729216,0.78387076,0.7827405
family,Pinaceae,3.4164119,3.195997,2.0484967,2.3497589,1.986131,2.7740474,3.1650407,2.9269764,1.4895964,2.2885714
family,Piperaceae,4.6876554,0.39184302,0.4150978,0.43057063,3.3742905,0.40374476,0.61867595,0.4009522,0.40550807,0.420119
family,Pipridae,0.0067658233,0.00478416,0.0061763236,0.008734641,0.0055242716,0.0,0.0027621358,0.0,0.0,0.0
family,Pisauridae,1.3371582,0.644946,0.6468684,0.65437096,2.1878538,0.65171236,0.6489814,3.380522,0.63921994,0.6345206
family,Pittosporaceae,4.1708336,0.39207596,4.541296,0.39648277,0.39309886,0.4099821,0.41836128,0.3885383,0.40756175,0.3991766
family,Plagusiidae,0.0027621358,0.0061763236,0.0,0.0027621358,0.0,0.00478416,0.0,0.0078125,0.0055242716,0.00390625
family,Plakobranchidae,2.1416836,0.41956174,0.38492417,0.41048825,1.5766158,0.39913154,0.3990131,0.3930716,0.4111653,0.40499333
family,Plantaginaceae,3.013517,1.4873847,2.7589536,2.0820694,3.2019386,2.287688,2.1554954,1.8719954,1.439755,1.4313706
family,Platanaceae,4.3742776,0.41285357,0.41548127,0.41025227,0.39969534,0.39709127,0.400527,0.41996357,0.40398067,3.953329
family,Platycephalidae,0.0027621358,0.0027621358,0.0,0.00390625,0.0055242716,0.0,0.0027621358,0.0027621358,0.0,0.0
family,Platycnemididae,0.0,0.00478416,0.0061763236,0.00478416,0.0,0.00390625,0.0,0.0,0.00478416,0.0
family,Platygastridae,0.0067658233,0.0,0.0,0.0,0.0,0.0,0.0,0.0027621358,0.0,0.0027621358
family,Platysteiridae,0.0061763236,0.0,0.0,0.0,0.00390625,0.0,0.0055242716,0.0027621358,0.00390625,0.0027621358
family,Plethodontidae,2.3494616,0.76684594,0.76346105,1.179271,1.7810025,1.1290029,1.2903324,0.77220327,0.8490937,0.82425886
family,Pleurobranchidae,0.0,0.0,0.0,0.0,0.007307925,0.0055242716,0.00390625,0.0,0.0,0.011048543
family,Pleurotaceae,0.38866082,0.4008584,0.4056356,0.399266,5.748464,2.1059456,0.41121554,0.42151874,0.42153335,0.4304657
family,Ploceidae,1.1124282,0.7022454,0.6912278,0.68903387,1.0684264,1.1135277,0.6797999,0.68640053,0.70540607,0.6950906
family,Plotosidae,0.41490808,0.39036578,2.4065948,0.4040208,0.40567094,2.6092138,0.40496966,0.39129946,0.39580232,0.41783702
family,Plumbaginaceae,3.5372243,0.6502188,3.2039535,0.6475692,0.6426592,3.5411859,3.7421942,3.388288,0.65457654,0.6500321
family,Pluteaceae,3.833178,0.41092068,0.4096526,0.40654713,0.3818851,0.41685575,4.3076377,0.42130268,0.39529195,0.40002602
family,Poaceae,3.1543145,1.9548621,1.890003,2.2620015,2.667963,2.9199615,2.4622777,1.9947383,1.7573104,2.2929974
family,Podargidae,0.0,0.0,0.0027621358,0.0,0.0055242716,0.0,0.0027621358,0.0,0.008734641,0.0
family,Podicipedidae,1.0872662,2.3591623,0.69854915,0.6976372,1.3564961,2.2665122,1.333303,0.7048682,0.70847136,0.7060569
family,Podocarpaceae,5.6741214,0.6536144,0.64874786,0.64159024,4.652886,0.6529569,0.6425261,0.6470914,0.64479905,0.6513175
family,Poeciliidae,0.0,0.0,0.008734641,0.0055242716,0.0,0.0,0.0055242716,0.00478416,0.00390625,0.0
family,Polemoniaceae,2.9375184,0.78080165,2.8879945,2.4036381,3.459932,2.1233695,1.1345211,1.2656165,1.3337889,2.519346
family,Polioptilidae,0.92499626,0.6555623,0.6453213,0.6555778,1.0559614,0.64540255,0.6539361,1.9450468,0.6460139,0.640911
family,Polyceridae,1.3815284,0.68339103,1.3704761,0.69302636,1.7129358,1.4374752,0.6895514,3.822785,0.6881777,2.2123454
family,Polydesmidae,0.0055242716,0.0,0.0027621358,0.0078125,0.0,0.00478416,0.0,0.0061763236,0.0,0.0
family,Polygalaceae,1.9784461,0.67976594,0.82648736,2.156506,4.3515463,2.1929963,0.9030361,0.68724144,0.69980794,0.69924766
family,Polygonaceae,2.2180355,3.1324584,2.7543972,2.512726,3.6814268,1.1404124,2.5849414,1.3756584,3.104925,1.3956696
family,Polygyridae,1.5465484,0.60226196,0.610379,0.6026492,0.59496963,0.596397,1.3716758,0.60470635,0.59358025,0.5998813
family,Polypodiaceae,2.0698297,3.5211232,1.7769417,2.8488917,0.7998634,0.71434367,4.4512444,0.72251207,0.7228223,2.1896222
family,Polyporaceae,3.049787,1.62844,1.4628567,0.7582596,1.1840696,2.016851,2.2508087,1.3869724,3.1783412,0.7726575
family,Polytrichaceae,1.9255091,0.55040294,0.54164565,0.5410015,3.7293906,0.54639745,0.54191136,0.5429748,0.5515374,6.738827
family,Pomacanthidae,1.6181911,0.69842744,0.6899299,2.1059892,2.7357779,2.3884842,1.8196584,0.6841904,0.68986666,0.6894855
family,Pomacentridae,2.1818974,0.7705789,1.2388829,1.2466738,1.0571488,1.6150467,1.9531099,1.4942442,0.9048363,1.4823213
family,Pomatiidae,0.0078125,0.0,0.0,0.0,0.0,0.0,0.00390625,0.0,0.0078125,0.0
family,Pomatomidae,0.0,0.0,0.00478416,0.0,0.0,0.0055242716,0.0027621358,0.0,0.0027621358,0.00390625
family,Pompilidae,1.4670758,0.3980366,0.40936843,0.40881398,0.40567675,0.40189672,0.3977183,0.40252548,0.40845013,0.4037775
family,Porcellionidae,0.39729637,0.41712332,2.181088,0.38352048,0.8279978,0.4191183,0.4036891,0.4041527,0.40604627,0.39356813
family,Porpitidae,1.039402,0.39481345,0.38989434,0.40939796,0.39091086,0.92070353,0.40331614,0.3883062,0.4059342,0.42155713
family,Porrhothelidae,0.00390625,0.0067658233,0.0055242716,0.0,0.0067658233,0.0,0.0067658233,0.0,0.0,0.0067658233
family,Portulacaceae,4.95809,0.4109999,5.0607557,0.42353535,0.41172737,0.39554772,0.41477376,0.41354597,0.39298797,0.64893883
family,Portunidae,2.3787684,0.41945386,0.41108853,0.39305657,0.38947672,2.5768437,0.42685524,0.41651124,0.39856598,0.40158427
family,Potamididae,0.0,0.0,0.0,0.0027621358,0.0,0.00478416,0.00390625,0.0,0.0067658233,0.0
family,Potamogetonaceae,0.0061763236,0.007307925,0.0,0.00478416,0.0055242716,0.0055242716,0.0,0.00478416,0.0067658233,0.008734641
family,Pottiaceae,0.6856109,0.39455086,0.39314717,0.41660964,0.4061995,0.40925837,3.4120812,0.421286,0.41815302,1.4583656
family,Priacanthidae,0.010334966,0.0,0.0,0.00390625,0.0027621358,0.007307925,0.00478416,0.00390625,0.0,0.0027621358
family,Primulaceae,2.4604542,2.821189,1.8703232,2.0412748,2.3996842,2.188914,3.0089712,1.5442992,1.3066318,0.81471896
family,Prionopidae,0.0027621358,0.0078125,0.00390625,0.0,0.0,0.0067658233,0.0055242716,0.0027621358,0.0,0.0
family,Procellariidae,1.062567,0.61931086,0.61419463,2.145609,1.0057763,0.61953473,0.6025088,0.5895153,0.6019442,0.5977234
family,Procyonidae,1.6655827,0.5407788,0.54683536,0.52310276,0.5379219,0.5568802,0.53463405,0.5412028,0.5452328,0.53457093
family,Promeropidae,0.0,0.0055242716,0.0,0.00390625,0.0,0.0,0.0067658233,0.0,0.0,0.0
family,Proteaceae,1.9809047,1.9315752,1.6569599,0.81790674,4.865851,2.906544,1.8515888,0.8004592,2.8654752,2.8332582
family,Protoneuridae,0.0,0.0,0.00478416,0.0067658233,0.0,0.00390625,0.0,0.0,0.010334966,0.0
family,Prunellidae,0.4030346,0.41084507,0.40659642,5.730946,0.38355666,0.4145205,0.38827908,0.40323097,0.41517782,3.311029
family,Psammobiidae,0.0055242716,0.0067658233,0.007307925,0.0,0.0,0.0055242716,0.0,0.008734641,0.0,0.0
family,Psathyrellaceae,2.0010614,0.64743674,2.318203,0.6365753,0.81203115,3.59722,0.6439712,0.6429962,3.9111497,0.6318523
family,Pseudaspididae,0.0,0.0,0.0,0.00390625,0.0,0.0027621358,0.0027621358,0.00390625,0.011048543,0.00390625
family,Pseudocerotidae,0.0055242716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027621358,0.0027621358
family,Pseudocheiridae,0.00478416,0.0,0.0,0.0,0.0,0.0,0.0061763236,0.0,0.0027621358,0.00390625
family,Pseudophasmatidae,0.0,0.0,0.0,0.0,0.0,0.00390625,0.0,0.00390625,0.0,0.008734641
family,Pseudoxyrhophiidae,0.0055242716,0.00390625,0.0,0.008734641,0.0055242716,0.008286407,0.0,0.0,0.00478416,0.0
family,Psilotaceae,2.6881297,0.5450977,3.6643085,0.54199874,0.5454355,2.8640945,0.54082835,0.531463,0.56305283,0.54661417
family,Psittacidae,1.7320764,0.81850517,1.6247075,0.7811317,1.7324021,0.809431,2.3753066,0.7748483,0.7782857,0.776991
family,Psocidae,0.0027621358,0.0,0.0,0.0,0.0027621358,0.0,0.0,0.0055242716,0.0,0.00478416
family,Psolidae,0.0,0.0,0.0055242716,0.00478416,0.0027621358,0.0061763236,0.0,0.0,0.0,0.00390625
family,Psychidae,0.007307925,0.0,0.008734641,0.0,0.00390625,0.0,0.0,0.0,0.00390625,0.0
family,Psychodidae,0.00478416,0.0,0.0,0.00390625,0.0,0.0061763236,0.010697707,0.0,0.0,0.0
family,Pteridaceae,3.6382918,0.7738642,1.993313,1.3353177,2.992872,1.6397281,1.2799828,0.7707028,2.7019444,0.7726504
family,Pteromalidae,0.008734641,0.0,0.00478416,0.00478416,0.0,0.00390625,0.00390625,0.0,0.0027621358,0.0
family,Pterophoridae,2.3306222,0.6658475,0.6791536,0.67605454,0.66931325,0.6741369,0.67438215,0.6823953,0.6675308,2.2096756
family,Pteropodidae,2.4889083,0.62005866,0.6118231,0.6035185,0.7953187,1.3368827,0.6069625,0.61030304,0.6093573,0.6178349
family,Ptilonorhynchidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0027621358,0.0027621358,0.00956832,0.0027621358
family,Ptychopteridae,0.0,0.0,0.0,0.0027621358,0.0,0.0,0.0,0.0061763236,0.0061763236,0.0
family,Pucciniaceae,0.83623695,0.53636473,0.5474683,0.55034906,1.5520439,1.1103032,0.53367114,0.5438697,0.5375578,0.5438427
family,Pycnonotidae,1.076023,0.725848,0.72645205,1.437187,1.3437899,1.5830655,0.7181541,0.72463185,0.71505105,0.7282455
family,Pyralidae,1.2560942,0.7575569,1.1022191,0.7591141,1.2225965,1.190852,0.9981401,0.76440895,0.75110507,0.75859374
family,Pyrgomorphidae,1.5719575,0.40119725,0.40792584,0.40739983,0.41326526,0.6397954,0.4004926,0.411857,0.3960114,0.404614
family,Pyrgotidae,0.00478416,0.0,0.0055242716,0.0,0.0055242716,0.00390625,0.0061763236,0.0,0.0055242716,0.0
family,Pyronemataceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0055242716,0.00478416,0.0,0.0
family,Pythonidae,0.0,0.008286407,0.0,0.0027621358,0.0,0.0067658233,0.007307925,0.00390625,0.011048543,0.0
family,Rallidae,1.7952622,0.72919595,0.78956187,0.7259013,2.5869453,1.9481891,0.72651994,0.7284688,0.72558355,0.7240274
family,Ramalinaceae,0.9198856,0.6388581,1.6800311,0.6406406,0.6465959,1.099601,2.1703734,0.64908165,2.475618,0.6381912
family,Ramphastidae,0.8329926,0.61350596,0.8167169,0.6056929,0.6020675,1.1054828,1.9441742,0.71480274,0.61074686,0.6163578
family,Ranidae,2.0025485,1.2371871,1.1782876,0.81910264,1.5741018,0.9063636,1.5076159,0.8308896,0.7688534,0.76368964
family,Ranunculaceae,2.6413577,1.1480819,1.6522793,1.6774772,2.787885,3.060549,2.2393441,2.046069,1.8158659,2.002427
family,Recurvirostridae,1.7346673,0.6128037,0.62019694,0.5998915,1.2898161,0.6602175,0.6799356,0.6096424,0.6077397,0.61663884
family,Reduviidae,1.8580521,1.8176578,1.7480552,1.4701571,0.7347185,1.0003016,1.5619714,0.7421608,0.73892546,0.7356436
family,Regulidae,0.0,0.00390625,0.0,0.00390625,0.0,0.0027621358,0.0,0.0,0.0,0.0061763236
family,Remizidae,0.92867005,0.41953927,0.38746738,0.3978486,0.41310325,0.3936596,0.39829183,0.42074382,0.39734456,0.4231899
family,Resedaceae,0.0,0.0078125,0.0,0.013531647,0.0,0.0061763236,0.00478416,0.0027621358,0.0,0.0067658233
family,Rhacophoridae,0.6131736,0.6188619,0.79940706,2.2793782,2.326611,1.2085267,0.60764915,0.6050622,0.5967676,0.61602587
family,Rhamnaceae,1.7433279,2.8799922,2.9295316,0.7689205,1.4328299,2.972494,4.0406117,1.668988,2.0883286,0.7663307
family,Rhaphidophoridae,0.0078125,0.0,0.0,0.00478416,0.0,0.00390625,0.0,0.00478416,0.0,0.0
family,Rheidae,0.0067658233,0.0,0.0,0.0055242716,0.0,0.0027621358,0.0,0.0,0.0,0.00390625
family,Rhinidae,0.0,0.0,0.00478416,0.0027621358,0.0,0.0,0.0055242716,0.0,0.0,0.0
family,Rhinobatidae,1.5063184,0.39965028,0.38288313,0.39746213,0.4581973,2.0135183,0.421018,0.39905998,0.40623057,0.41160524
family,Rhinocerotidae,0.0055242716,0.0,0.007307925,0.0027621358,0.0,0.0,0.0,0.0067658233,0.0,0.0
family,Rhinocricidae,0.0,0.0,0.008286407,0.0067658233,0.0,0.0,0.0055242716,0.0067658233,0.0027621358,0.0
family,Rhipiduridae,1.9128749,0.5448754,0.53872776,0.54083794,0.9602038,0.53370994,0.54734445,0.9059716,0.54309756,0.53773284
family,Rhizophoraceae,0.0,0.0067658233,0.008286407,0.0,0.0,0.0,0.00478416,0.0027621358,0.00390625,0.00478416
family,Rhopalidae,2.0818958,0.6069811,0.6015245,0.6021929,0.59392583,0.9895474,0.6055875,0.61706626,0.60363454,0.88262904
family,Rhopalonematidae,0.00390625,0.008734641,0.0,0.0,0.0027621358,0.0,0.0,0.00478416,0.0,0.0
family,Rhyparochromidae,0.42001528,0.4210607,0.413318,0.4109356,0.38929862,0.4029998,1.2330248,0.3959428,0.41632727,0.4052086
family,Ricaniidae,0.00478416,0.0,0.0027621358,0.0078125,0.0,0.0061763236,0.0061763236,0.0,0.0,0.007307925
family,Ricciaceae,0.0067658233,0.0,0.0,0.0,0.00390625,0.0,0.00390625,0.0,0.0,0.0
family,Richardiidae,0.00478416,0.00478416,0.0,0.00390625,0.0067658233,0.0067658233,0.0,0.0027621358,0.00956832,0.0
family,Ricinidae,0.00478416,0.0,0.0,0.00390625,0.0,0.0,0.00478416,0.00390625,0.0,0.0055242716
family,Riodinidae,2.1799726,0.7237656,1.9883388,2.6447382,0.76348764,1.3212539,0.7190911,0.7380373,0.83027464,0.7257751
family,Ripogonaceae,0.0,0.0,0.0,0.00478416,0.0067658233,0.0,0.0,0.0,0.0061763236,0.0055242716
family,Romaleidae,0.5574239,0.5438326,0.5332417,0.52806723,1.8082814,0.54141414,1.9661512,0.5160753,0.5487659,0.5458285
family,Rosaceae,2.1046834,2.3141518,1.8361079,2.3237169,3.566851,2.5019202,2.542386,1.832057,1.2641916,2.4383187
family,Rosalinidae,0.0,0.00478416,0.0,0.00390625,0.0,0.0,0.0061763236,0.00390625,0.0,0.0
family,Rostratulidae,0.0,0.0,0.0,0.008734641,0.0,0.0061763236,0.00478416,0.0027621358,0.0,0.0
family,Rousseaceae,0.0,0.0078125,0.00478416,0.0,0.0061763236,0.0,0.0027621358,0.0,0.00478416,0.0
